Sample	ID1	ID2	ID3	ID4	ID5	ID6	ID7	ID8	ID9	ID10	ID11	ID12	ID13	ID14	ID15	ID16	ID17	ID18	ID19	ID20	ID21	ID22	ID23
Sample_64	0.0	0.0	0.0	0.0	0.0	319.5671086192884	0.0	434.2284347265936	24.877057304940784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.692360461168207	32.95252196752138	19.51710733752025	0.0	34.359058437489075	0.0	74.96166121630937
Sample_65	107.03370547903434	65.1486118082699	0.0	0.0	0.0	433.8972517599458	11.674264246815955	699.0424520285796	0.0	19.68567592822933	23.752156111546615	0.0	0.0	43.453203972574094	0.0	0.0	0.0	0.0	25.035945221102807	0.0	0.0	0.0	0.0
Sample_66	33.954856272507584	53.30902452747602	0.0	39.50473571954124	56.64828892581912	736.4077800721301	0.0	921.758033015701	75.61368372092878	0.0	0.0	0.0	0.0	44.78820776063053	52.06905756982769	0.0	16.577341603952206	0.0	37.98166134606657	0.0	0.0	0.0	0.0
Sample_68	0.0	75.45758773221941	124.7581898328009	81.51276671987098	248.88330127102194	715.5539616269785	0.0	306.6644985241059	0.0	0.0	60.656902600643356	0.0	44.56423235685196	98.81958429276091	0.0	0.0	0.0	0.0	104.09506720470536	0.0	0.0	46.33221081386195	0.0
Sample_69	122.2072966781887	143.84193177648615	63.08495181854778	69.09054150560907	0.0	63.77974235147934	0.0	49.344591735484286	173.37163068225973	44.55936585340848	24.79606103259116	0.0	0.0	21.688981054978115	0.0	0.0	0.0	0.0	25.25647452690797	0.0	75.48874635945371	0.0	0.0
Sample_70	161.06291597181476	68.58062206487735	0.0	38.29263373612163	0.0	209.07880994939688	0.0	102.89090934888986	41.93281963218755	16.431345859615785	0.0	0.0	0.0	47.919574965447325	0.0	67.89136682330019	0.0	0.0	72.01855096916428	0.0	22.69866322254816	17.775292599141988	70.43873471335908
Sample_71	40.52863283439605	23.959533074371244	14.48959672195668	24.37702389084011	0.0	32.86782682270734	0.0	73.4656255231222	33.98457803354049	25.477076753857393	0.0	0.0	12.336157065732436	9.312032579020848	0.0	14.314124399276881	0.0	0.0	15.805993600062749	0.0	19.917455461438237	0.0	0.0
Sample_72	0.0	4.29576975617772	15.010403196514684	36.95971736535631	0.0	375.08127702921144	0.0	122.65723997549969	0.0	0.0	13.677967092228812	0.0	10.903016140429632	14.473085160578181	0.0	0.0	0.0	0.0	49.36241686898933	0.0	23.118702723902096	18.062844157953087	0.0
Sample_73	149.46981556156894	91.36797862003573	28.577847344036805	53.85359052247643	0.0	26.96432250032984	0.0	79.0349060255885	44.63775851549994	41.05024665666195	26.633041346060864	0.0	22.73302915737125	18.168236356545023	0.0	0.0	9.8616476628603	0.0	25.087352004085098	0.0	60.438192905227176	13.978509443462812	0.0
Sample_74	145.51316437879643	97.39479172263322	49.80409158124246	114.76576751732269	0.0	105.67466252891158	0.0	187.44412905846036	198.41862711735368	100.65538848642076	0.0	0.0	0.0	25.952117206903864	0.0	28.060627577982522	0.0	71.66170784876967	29.049393661684945	0.0	35.248461997322806	0.0	0.0
Sample_75	0.0	174.70870047495958	0.0	104.17113906415639	0.0	2506.6486078205967	0.0	0.0	0.0	0.0	849.7690232375152	0.0	377.82077350198824	607.450509310706	119.53180980948257	0.0	0.0	0.0	523.1012016183706	0.0	470.8211835976085	452.11731067113436	0.0
Sample_76	0.0	112.9189827422314	0.0	86.05756356431274	0.0	803.1275510328396	0.0	0.0	0.0	267.9850642069225	0.0	0.0	192.89617045609106	214.3519631290475	66.63350679626345	659.6829562445295	0.0	0.0	208.25270675181878	0.0	151.58628467649072	135.87426312024542	0.0
Sample_77	0.0	17.001034502732637	0.0	0.0	0.0	11.41749074216846	0.0	0.0	0.0	6.921046108830641	30.595982369657015	0.0	27.09918274453738	28.33660954260614	5.79277305373944	86.09198987178812	0.0	0.0	39.65451774538295	0.0	10.116914615803486	13.159821800060739	36.904476559611204
Sample_78	0.0	209.74220620893553	0.0	86.62801567086792	0.0	1027.3107516407172	0.0	0.0	0.0	292.36852392956723	86.08076011521423	0.0	228.12361222695412	367.01056802798644	120.14237629907728	624.48795595939	0.0	0.0	320.7332770303203	0.0	288.1318729846778	249.07566859589366	0.0
Sample_79	46.59730651481894	20.05816988016231	53.34422034335396	73.6976972258364	0.0	851.2431075201239	0.0	737.9670006472429	0.0	89.67056705700193	0.0	0.0	27.917229633948406	24.684463999278236	0.0	0.0	0.0	0.0	151.14547845725787	0.0	0.0	0.0	0.0
Sample_80	86.27689482933616	109.67558943229388	19.737957625616787	38.276464006702284	0.0	31.07416679440492	0.0	13.976282349841275	20.394960319784495	9.480306923726918	8.27604079573616	0.0	13.682764774861292	20.451376625212607	0.0	0.0	16.388089598279468	0.0	31.99264799765882	0.0	51.572319533670324	0.0	42.62394350115102
Sample_81	63.33788569071305	141.34118079353848	94.31000564085893	65.26184710209083	282.98908083250194	159.06042027934683	0.0	49.23113285378204	0.0	37.31500397524102	90.52195567636824	0.0	79.60795038826184	164.5588177468227	0.0	164.71394986436644	0.0	0.0	71.17899132033392	0.0	150.61978003595664	49.72376492893325	0.0
Sample_82	0.0	0.0	17.85122439903436	25.179732961411414	0.0	457.4263950205182	0.0	456.2204158971041	0.0	0.0	0.0	0.0	0.0	27.603070030495715	0.0	0.0	0.0	0.0	54.55654629573173	0.0	38.43488349039822	14.453957962205155	0.0
Sample_83	7.978777963616875	9.08187387077367	18.1151260432769	40.51497471662414	30.49030474400429	16.955517049813622	0.0	16.242998294260637	6.186169006849743	6.377975197069841	0.0	0.0	0.0	2.2410628237615233	0.0	0.0	0.0	0.0	8.575766259142227	0.0	0.0	3.6368339952666497	0.0
Sample_84	0.0	26.400172769552633	80.38755003555148	25.241277747774664	201.58913575445433	615.9398350123238	0.0	844.4622885150384	0.0	0.0	0.0	0.0	0.0	23.272073521519246	0.0	0.0	0.0	0.0	42.278564610119304	0.0	0.0	0.0	0.0
Sample_85	41.67885788410376	10.231376981179995	9.551681986322139	24.584643847933812	0.0	20.688606328191423	0.0	11.831768497775034	34.97534806659538	17.630048077350292	0.0	0.0	0.0	0.0	0.0	16.28384057027422	0.0	0.0	2.860256815131402	0.0	4.326802991059363	5.5514843054342045	0.0
Sample_86	76.52538334981766	29.92711404735261	0.0	49.51993590706557	0.0	244.41658806381545	0.0	208.31984618923178	0.0	0.0	0.0	0.0	0.0	28.228881870373296	0.0	22.325049423205517	0.0	0.0	127.94857833446717	0.0	48.4025688596475	24.420734512886206	104.08418771834562
Sample_87	0.0	0.0	0.0	0.0	0.0	20395.871402868797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sample_88	608.0898507783986	5621.386056161197	144.23724060488377	495.59527612087527	0.0	78.92601300787643	327.23912884857555	63.587322481910476	152.1728735280338	0.0	0.0	0.0	0.0	68.67309750688992	0.0	0.0	0.0	0.0	72.21723420712527	0.0	133.4410029307328	0.0	0.0
Sample_89	47.24438070790794	21.296873640307744	0.0	28.01791375897686	0.0	99.69078529979244	12.4714413767232	0.0	21.755297509593074	50.70454944217132	0.0	0.0	9.863226407193489	0.0	17.4809256342618	14.095281432956327	0.0	0.0	0.0	0.0	27.618956876424022	0.0	0.0
Sample_90	64.78495017215525	6.1271866125662715	0.0	17.458397774754012	0.0	6.582570528708299	9.694199886849242	24.66537820536559	11.981736485195349	0.0	4.957077426044128	0.0	10.100588505892416	6.183896756919512	0.0	0.0	0.0	0.0	7.4779831642719286	0.0	33.012378810356665	4.493181650637766	25.678829472898272
Sample_91	68.86198393011736	45.97685917064187	0.0	446.5011013020699	0.0	48.07012582420226	15.818707756843864	67.46327081393878	17.999862730947818	0.0	31.106292494249086	0.0	0.0	5.662410435111255	22.77640870399474	0.0	0.0	24.046887019052047	15.76266141604397	0.0	0.0	13.093044201701925	0.0
Sample_92	338.8349541086062	186.5895092766497	45.462316431554704	50.31150411900971	82.1912033700443	128.2868865375452	0.0	123.84227444204632	151.06166411039467	69.2746618033976	35.861685338187435	0.0	0.0	36.11539121793817	0.0	0.0	0.0	0.0	29.797041533101876	13.05527228210714	0.0	0.0	0.0
Sample_94	25.536212215619848	10.128147982013425	47.976296402434926	37.17984964641588	101.35001918154651	24.720886663672495	0.0	39.6353766739768	0.0	19.878754303151332	27.262000405487655	0.0	13.13110526578017	10.271761162241564	0.0	0.0	0.0	0.0	11.052628809560678	0.0	19.90003028057872	0.0	0.0
Sample_95	79.0454498712356	129.4591359653205	19.795449219156172	25.011263876947748	0.0	49.2073845318682	0.0	16.439464125999212	64.08417457103529	28.438599988735767	0.0	0.0	19.86473922244738	9.566579570760636	0.0	22.00547061214621	11.95363128054774	0.0	31.472029983994965	0.0	32.76092619075804	0.0	0.0
Sample_96	137.87761338874668	116.22837621680344	165.9927728258695	135.7665739833867	71.64512214239863	432.4788919968032	0.0	241.52084131579835	373.6564781530028	91.98117347098284	0.0	0.0	0.0	57.62328445367145	0.0	30.94892224465559	0.0	0.0	91.6600935269473	0.0	58.21037020062778	25.391977383847518	0.0
Sample_97	1.5020071017076253	5.548206266985931	4.921941537559535	14.98979415985453	0.0	10.121282858412938	0.0	9.60100788375998	9.296196440085753	5.084501594024511	0.0	0.0	0.0	3.7751883585654773	0.0	0.0	0.0	0.0	17.571736146686003	0.0	0.0	0.0	0.0
Sample_98	44.84246549971157	31.703855752608668	66.01997562911262	45.05025347200502	0.0	169.57416965154448	0.0	134.1874088122654	95.64071479744815	27.214708050427582	0.0	0.0	0.0	27.378486054517985	0.0	37.244133315362205	0.0	23.036821904746287	49.13755302831231	0.0	0.0	15.177143807434035	0.0
Sample_99	46.0580793981058	62.143382706665015	0.0	48.72453994024727	0.0	112.54319616697768	3.8390785938265335	37.73584421231188	66.03119885643106	41.96142396462124	0.0	0.0	26.346134183571845	24.825624335644815	0.0	76.1959773778576	0.0	0.0	11.553209143148255	0.0	11.944773896405877	0.0	59.414495398709356
